date,x_source,x_text,x_text_translated,x_timestamp_utc3,evacuation_zone_prompt,facebook_source,facebook_timestamp_utc3,leaflet,leaflet_text_translated,safezone_prompt,link,map_idf,map_full,map_zoom,displacement_blocks,labeled_safe_blocks,evacuation_zone,safezone,area_sq_km_displacement,area_sq_km_labeled_safe
2025-04-25,https://x.com/AvichayAdraee/status/1915812977044853003,"#عاجل ‼️ إلى جميع سكان قطاع غزة المتواجدين في منطقة التركمان, اجديدة، وشمال شرق الزيتون 
🔴هذا انذار مسبق وأخير قبل الهجوم!🔴
⭕️في ضوء تنفيذ عمليات إرهابية انطلاقًا من  المنطقة المذكورة ضد قواتنا سيهاجم جيش الدفاع بقوة شديدة كل منطقة يتم استخدامها لتنفيذ تلك العمليات الارهابية. https://t.co/SSNk40Qb92","To all residents of the Gaza Strip located in the Turkmen, Ajdeeda, and northeast Zeitoun areas
🔴 This is a final advance warning before the attack! 🔴
⭕️ In light of the implementation of terrorist operations from the aforementioned area against our forces, the IDF will attack with great force any area used to carry out these terrorist operations.
⭕️ Terrorist organizations, primarily Hamas, bear full responsibility for the displacement and suffering of civilians.
⭕️ For your safety, you must move immediately west to Gaza City.",19:59,"Gaza Strip, Turkmen, Ajdeeda, northeast Zeitoun",https://www.facebook.com/IDFarabicAvichayAdraee/posts/%D8%B9%D8%A7%D8%AC%D9%84-%EF%B8%8F-%D8%A5%D9%84%D9%89-%D8%AC%D9%85%D9%8A%D8%B9-%D8%B3%D9%83%D8%A7%D9%86-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%A7%D8%AC%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%AA%D8%B1%D9%83%D9%85%D8%A7%D9%86-%D8%A7%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%88%D8%B4%D9%85%D8%A7%D9%84-%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%B2%D9%8A/1236938024464469/,20:00,,,Gaza City,https://gazamaps.com/displacement/96,https://gazamaps.com/storage/displacement-maps/gaza/idf/qdegWeqzmknWBRDwsRPhJadJS3iql5uWRVkeR9Sr.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/fRmNbv7hPEEi4GzpfaFJpXH4CfxVUVFEnO4xavHm.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/xMZ3t8SPDuoUxFFNnYRXK1k9EtU4fIaj16vvUoqG.jpg,"321, 617, 618, 619, 622, 623, 632, 633, 634, 635, 686, 730, 731, 732, 733, 734, 735, 736, 737, 887, 888",,"Gaza Strip, Turkmen, Ajdeeda, northeast Zeitoun",Gaza City,5.04,0.0
2025-04-24,https://x.com/AvichayAdraee/status/1915410466811134276,"#عاجل ‼️ إلى جميع سكان قطاع غزة المتواجدين في منطقة بيت حانون والشيخ زايد
🔴هذا انذار مسبق وأخير قبل الهجوم!🔴
⭕️في ضوء تنفيذ عمليات قنص وأنشطة إرهابية انطلاقًا من  المنطقة المذكورة ضد قوات جيش الدفاع سننفذ هجومًا قويًا يطال المنطقة التى يتم استخدامها لتنفيذ تلك العمليات https://t.co/NVMVUm84do","To all residents of the Gaza Strip located in the Beit Hanoun and Sheikh Zayed areas
🔴 This is a final advance warning before the attack! 🔴
⭕️ In light of the sniper operations and terrorist activities carried out from the aforementioned area against IDF forces, we will carry out a strong attack targeting the area being used to carry out these terrorist operations.
⭕️ Terrorist organizations, primarily Hamas, bear full responsibility for the displacement and suffering of civilians.
⭕️ For your safety, you must move immediately west to Gaza City.",17:20,"Beit Hanoun, Sheikh Zayed",https://www.facebook.com/IDFarabicAvichayAdraee/photos/%D8%B9%D8%A7%D8%AC%D9%84-%EF%B8%8F-%D8%A5%D9%84%D9%89-%D8%AC%D9%85%D9%8A%D8%B9-%D8%B3%D9%83%D8%A7%D9%86-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%A7%D8%AC%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A8%D9%8A%D8%AA-%D8%AD%D8%A7%D9%86%D9%88%D9%86-%D9%88%D8%A7%D9%84%D8%B4%D9%8A%D8%AE-%D8%B2%D8%A7%D9%8A%D8%AF%D9%87%D8%B0%D8%A7-%D8%A7%D9%86%D8%B0%D8%A7%D8%B1/1236091957882409/,17:20,,,Gaza City,https://gazamaps.com/displacement/95,https://gazamaps.com/storage/displacement-maps/gaza/idf/SAwOA0zWY79vXoMW8i3bXwiW4oCgc4HY4vxP52iT.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/KGjFPU5yjrXmYZvrse11wmJXDhDep0pJYXNKBQex.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/c1OVhB5EGAJH4jzu95EJbDBqJpN0HXm2G31scNJz.jpg,"568, 569, 570, 571, 572, 573, 574, 575, 576, 577, 578, 756, 1765, 1767, 1768, 1769, 1770, 1771, 1774, 1778",,"Beit Hanoun, Sheikh Zayed",Gaza City,7.49,0.0
2025-04-13,https://x.com/AvichayAdraee/status/1911411983066210553,"#عاجل ‼️ إلى جميع سكان قطاع غزة المتواجدين في مناطق خان يونس وفي الأحياء: قيزان النجار، قيزان ابو رشوان، السلام، المنارة، القرين، معن، البطن السمين، جورت اللوت، الفخاري وأحياء بني سهيلا الجنوبية
🔴هذا انذار مسبق وأخير قبل الهجوم!🔴
⭕️سنهاجم بقوة شديدة كل منطقة يتم إطلاق قذائف https://t.co/ycLm7H8svE","To all residents of the Gaza Strip who are present in the areas of Khan Yunis and in the neighborhoods: Qizan al-Najjar, Qizan Abu Rashwan, al-Salam, al-Manara, al-Qurain, Maan, al-Batn al-Sameen, Jurt al-Lut, al-Fakhari and the southern neighborhoods of Bani Suhaila
🔴 This is a final advance warning before the attack! 🔴
⭕️ We will attack with great force every area from which rockets are launched.
⭕️ Terrorist organizations, primarily Hamas, bear full responsibility for the displacement and suffering of civilians.
⭕️ For your safety, you must move immediately west to the known shelters in Al Mawasi.",16:31,"Gaza Strip, Khan Yunis, Qizan al-Najjar, Qizan Abu Rashwan, al-Salam, al-Manara, al-Qurain, Maan, al-Batn al-Sameen, Jurt al-Lut, al-Fakhari, Bani Suhaila",https://www.facebook.com/IDFarabicAvichayAdraee/posts/%D8%B9%D8%A7%D8%AC%D9%84-%EF%B8%8F-%D8%A5%D9%84%D9%89-%D8%AC%D9%85%D9%8A%D8%B9-%D8%B3%D9%83%D8%A7%D9%86-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%A7%D8%AC%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%AE%D8%A7%D9%86-%D9%8A%D9%88%D9%86%D8%B3-%D9%88%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%AD%D9%8A%D8%A7%D8%A1-%D9%82%D9%8A%D8%B2%D8%A7%D9%86-%D8%A7%D9%84%D9%86/1227782038713401/,16:32,,,Al Mawasi,https://gazamaps.com/displacement/94,https://gazamaps.com/storage/displacement-maps/gaza/idf/AvPKDyKXyQbr4iUg0USpLK8oRKXoahAYdCrLGZAy.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/AFdMBZvWGjgcK9JGoxyuBmN7ZNEimYNlT4jkLQRB.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/DUxaEhTUseTBSuoSBHCy47aWIv8zhlTdI38YHFFo.jpg,"58, 61, 62, 64, 65, 78, 79, 83, 87",,"Gaza Strip, Khan Yunis, Qizan al-Najjar, Qizan Abu Rashwan, al-Salam, al-Manara, al-Qurain, Maan, al-Batn al-Sameen, Jurt al-Lut, al-Fakhari, Bani Suhaila",Al Mawasi,5.38,0.0
2025-04-12,https://x.com/AvichayAdraee/status/1911142356457312613,"#عاجل ‼️ إلى جميع سكان قطاع غزة المتواجدين في منطقة النصيرات وفي الأحياء: الايمان، التقوى، البساتين، الزهراء، البوادي، النزهة
🔴هذا انذار مسبق وأخير قبل الهجوم!🔴
⭕️سنهاجم بقوة شديدة كل منطقة يتم إطلاق قذائف صاروخية منها. 
⭕️تتحمل المنظمات الارهابية وفي مقدمتها حماس المسؤولية https://t.co/dOjCRllrGG"," To all residents of the Gaza Strip who are in the Nuseirat area and in the neighborhoods: Al-Iman, Al-Taqwa, Al-Basatin, Al-Zahraa, Al-Bawadi, and Al-Nuzha
🔴 This is a final advance warning before the attack! 🔴
⭕️ We will attack with great force every area from which rockets are launched.
⭕️ Terrorist organizations, primarily Hamas, bear full responsibility for the displacement and suffering of civilians.
⭕️ For your safety, you must move immediately south to the known shelters in Al Mawasi.",22:40,"Gaza Strip, Nuseirat, Al-Iman, Al-Taqwa, Al-Basatin, Al-Zahraa, Al-Bawadi, Al-Nuzha",,,,,Al Mawasi,https://gazamaps.com/displacement/93,https://gazamaps.com/storage/displacement-maps/gaza/idf/auRuCS2nfyxy8bDiF7MnJSOcjOECKpg76D2p25PG.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/HwCi92BQVBEKsFk9sFWrAb1QBYaZXxDfGgh1c8Z2.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/MwF2zl29daSRm1N6HBtcobXSBTDDN7IEfcucQiMv.jpg,"665, 668, 2311, 2313, 2314, 2315, 2316, 2317, 2322",,"Gaza Strip, Nuseirat, Al-Iman, Al-Taqwa, Al-Basatin, Al-Zahraa, Al-Bawadi, Al-Nuzha",Al Mawasi,3.63,0.0
2025-04-12,https://x.com/AvichayAdraee/status/1911018130651873443,"#عاجل ‼️ إلى جميع سكان قطاع غزة المتواجدين في مناطق خان يونس وفي الأحياء: قيزان النجار، قيزان ابو رشوان، السلام، المنارة، القرين، معن، البطن السمين، جورت اللوت، الفخاري وأحياء بني سهيلا الجنوبية
🔴هذا انذار مسبق وأخير قبل الهجوم!🔴
⭕️سنهاجم بقوة شديدة كل منطقة يتم إطلاق قذائف https://t.co/350ljlC0Wr","To all residents of the Gaza Strip who are present in the areas of Khan Yunis and in the neighborhoods: Qizan al-Najjar, Qizan Abu Rashwan, al-Salam, al-Manara, al-Qurain, Maan, al-Batn al-Sameen, Jurt al-Lut, al-Fakhari and the southern neighborhoods of Bani Suhaila
🔴 This is a final advance warning before the attack! 🔴
⭕️ We will attack with great force every area from which rockets are launched.
⭕️ Terrorist organizations, primarily Hamas, bear full responsibility for the displacement and suffering of civilians.
⭕️ For your safety, you must move immediately west to the known shelters in Al Mawasi.",14:26,"Khan Yunis, Qizan al-Najjar, Qizan Abu Rashwan, al-Salam, al-Manara, al-Qurain, Maan, al-Batn al-Sameen, Jurt al-Lut, al-Fakhari, Bani Suhaila",https://www.facebook.com/IDFarabicAvichayAdraee/posts/%D8%B9%D8%A7%D8%AC%D9%84-%EF%B8%8F-%D8%A5%D9%84%D9%89-%D8%AC%D9%85%D9%8A%D8%B9-%D8%B3%D9%83%D8%A7%D9%86-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%A7%D8%AC%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%AE%D8%A7%D9%86-%D9%8A%D9%88%D9%86%D8%B3-%D9%88%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%AD%D9%8A%D8%A7%D8%A1-%D9%82%D9%8A%D8%B2%D8%A7%D9%86-%D8%A7%D9%84%D9%86/1226932948798310/,14:29,,,Al Mawasi,https://gazamaps.com/displacement/92,https://gazamaps.com/storage/displacement-maps/gaza/idf/tAUOYap8HeaBkaLMozVBxlcC6N7LcUBtBz8bsS3U.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/2TIT9eyCRWi85dbLZRA0IOtsqjV8HwSjj81jyLVX.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/JubqoXrORtWLAzt82VqAOLYK97n16itctgc3OnvR.jpg,"58, 61, 62, 64, 65, 78, 79, 83, 87",,"Gaza Strip, Khan Yunis, Qizan al-Najjar, Qizan Abu Rashwan, al-Salam, al-Manara, al-Qurain, Maan, al-Batn al-Sameen, Jurt al-Lut, al-Fakhari, Bani Suhaila",Al Mawasi,5.38,0.0
2025-04-11,https://x.com/AvichayAdraee/status/1910571322414973054,"#عاجل ‼️ انذار عاجل وتحذير خطير الى جميع سكان قطاع غزة المتواجدين في منطقة الشجاعية وأحياء اجديدة، التركمان، توسعة نفوذ، الزيتون الشرقي, النور والتفاح
⭕️جيش الدفاع يعمل بقوة شديدة في مناطقكم لتدمير البنى التحتية الإرهابية. 
⭕️من أجل سلامتكم عليكم اخلاء هذه المناطق  فوراً https://t.co/mcO5XThOOV","Urgent warning and serious warning to all residents of the Gaza Strip located in the Shuja'iyya area and the neighborhoods of Ajdida, Turkman, Tawsiyat Al-Nufudh, Eastern Zeitoun, Al-Nour and Al-Tuffah.
⭕️ The IDF is operating with great force in your areas to destroy terrorist infrastructure.
⭕️ For your safety, you must evacuate these areas immediately and move to the known shelters in western Gaza City.",8:51,"Gaza Strip, Shuja'iyya, Ajdida, Turkman, Tawsiyat Al-Nufudh, Eastern Zeitoun, Al-Nour, Al-Tuffah",,,,,western Gaza City,https://gazamaps.com/displacement/90,https://gazamaps.com/storage/displacement-maps/gaza/idf/OYEnVNXefAUm82DpaaKQyCQQF2cX9G8DNZmdAEIq.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/3vwPYtrpC57dinYbEpze1EgfpIys7iiolKkMxNF5.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/TcvvPy42DJTOAyKbW3h86ZVPmWl2e42K1Mh9KUSr.jpg,"607, 617, 618, 719, 720, 721, 722, 723, 737, 751.1, 751.2, 753, 754, 755, 834, 887, 888, 889, 890, 891, 892, 893",,"Gaza Strip, Shuja'iyya, Ajdida, Turkman, Tawsiyat Al-Nufudh, Eastern Zeitoun, Al-Nour, Al-Tuffah",western Gaza City,6.81,0.0
2025-04-11,https://x.com/avichayadraee/status/1910650775040106938,"#عاجل ‼️ إلى جميع سكان قطاع غزة المتواجدين في خربة خزاعة، عبسان الكبيرة والجديدة
⭕️جيش الدفاع بدأ هجومًا قوياً لتدمير قدرات المنظمات الإرهابية. هذه المنطقة تعتبر منطقة قتال خطيرة!
⭕️من أجل سلامتكم، عليكم الإخلاء فورًا إلى المآوي المعروفة في مدينة خان يونس.
⭕️استمرار بقائكم في https://t.co/RMI8NpBvQT","To all residents of the Gaza Strip who are in Khirbet Khuza'a, Abasan al-Kabira and al-Jadidah
⭕️ The IDF has launched a massive offensive to destroy the capabilities of terrorist organizations. This area is considered a dangerous combat zone!
⭕️ For your safety, you must evacuate immediately to known shelters in Khan Yunis city.
⭕️ Your continued stay in shelters, homes or tents puts your life and the lives of your family members at risk.
🔴 Evacuate the area immediately 🔴",14:06,"Khirbet Khuza'a, Abasan al-Kabira, al-Jadidah",https://www.facebook.com/IDFarabicAvichayAdraee/posts/%D8%B9%D8%A7%D8%AC%D9%84-%EF%B8%8F-%D8%A5%D9%84%D9%89-%D8%AC%D9%85%D9%8A%D8%B9-%D8%B3%D9%83%D8%A7%D9%86-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%A7%D8%AC%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D8%AE%D8%B1%D8%A8%D8%A9-%D8%AE%D8%B2%D8%A7%D8%B9%D8%A9-%D8%B9%D8%A8%D8%B3%D8%A7%D9%86-%D8%A7%D9%84%D9%83%D8%A8%D9%8A%D8%B1%D8%A9-%D9%88%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9%EF%B8%8F%D8%AC%D9%8A/1226128398878765/,14:07,,,Khan Yunis city,https://gazamaps.com/displacement/91,https://gazamaps.com/storage/displacement-maps/gaza/idf/t63LzS9P157ad9MTIVfYdd4qsK72o1jKx8UJUjyb.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/OKa47cI7xoUrDaJJFOcvH7OzUv6pd8cykt5xneTw.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/OYmHBsLsYHaJFgyDc2MxyJynNhA42kP4lpbNfUQC.jpg,"114, 115, 116, 117, 118, 121, 122, 123, 124, 224, 225, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 248, 249, 250, 251, 252, 253, 254, 256, 260.2",,"Khirbet Khuza'a, Abasan al-Kabira, al-Jadidah",Khan Yunis,18.9,0.0
2025-04-06,https://x.com/AvichayAdraee/status/1908977979968872868,"#عاجل ‼️ إلى جميع سكان قطاع غزة المتواجدين في منطقة دير البلح في الأحياء: الصحابة، السماح, العودة، الزوايدة والصلاح
🔴هذا انذار مسبق وأخير قبل الهجوم!🔴
⭕️سنهاجم بقوة شديدة كل منطقة يتم إطلاق قذائف صاروخية منها. 
⭕️تتحمل المنظمات الارهابية وفي مقدمتها حماس المسؤولية الكاملة عن https://t.co/7WJfUH8vDT","To all residents of the Gaza Strip located in the Deir al-Balah area in the neighborhoods: Al-Sahaba, Al-Samah, Al-Awda, Al-Zawaida and Al-Salah
🔴 This is a final advance warning before the attack! 🔴
⭕️ We will attack with great force every area from which rockets are launched.
⭕️ Terrorist organizations, primarily Hamas, bear full responsibility for the displacement and suffering of civilians.
⭕️ For your safety, you must move immediately south to the known shelters in Al Mawasi.",23:19,"Gaza Strip, Deir al-Balah, Al-Sahaba, Al-Samah, Al-Awda, Al-Zawaida, Al-Salah",https://www.facebook.com/IDFarabicAvichayAdraee/posts/%D8%B9%D8%A7%D8%AC%D9%84-%EF%B8%8F-%D8%A5%D9%84%D9%89-%D8%AC%D9%85%D9%8A%D8%B9-%D8%B3%D9%83%D8%A7%D9%86-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%A7%D8%AC%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%AF%D9%8A%D8%B1-%D8%A7%D9%84%D8%A8%D9%84%D8%AD-%D9%81%D9%8A-%D8%A7%D9%84%D8%A3%D8%AD%D9%8A%D8%A7%D8%A1-%D8%A7%D9%84%D8%B5%D8%AD%D8%A7%D8%A8%D8%A9-%D8%A7/1222577115900560/,23:20,,,Al Mawasi,https://gazamaps.com/displacement/89,https://gazamaps.com/storage/displacement-maps/gaza/idf/ILCfTB04NoA7ie9KKlsyeK2mZu0HsuG3iSNsln6u.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/SG1KyJBsJgNBHkeDDNh6t8DQw62A5nM8A2Pn9P3C.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/7ELD4ScWKr5ezGn3v9xwjUUEGb4q1zYH9HgWgLkn.jpg,"2332, 2333, 2334, 2335, 2336",,"Gaza Strip, Deir al-Balah, Al-Sahaba, Al-Samah, Al-Awda, Al-Zawaida, Al-Salah",Al Mawasi,3.13,0.0
2025-04-03,https://x.com/AvichayAdraee/status/1907862835578732845,"#عاجل ‼️ إلى جميع سكان قطاع غزة المتواجدين في مناطق بلدة غزة القديمة والصبرة وتل الهوى والزيتون الغربي
🔴هذا انذار مسبق وأخير قبل الهجوم!🔴
⭕️تعود المنظمات الإرهابية وتطلق قذائفها الصاروخية من داخل المدنيين.
⭕️لقد حذرنا هذه المنطقة مرات عديدة. 
⭕️من أجل سلامتكم عليكم الانتقال https://t.co/5rZtJAf7Og","To all residents of the Gaza Strip located in the areas of the Old City of Gaza, Sabra, Tal al-Hawa, and Western Zeitoun
🔴 This is a final advance warning before the attack! 🔴
⭕️ Terrorist organizations return and launch their rockets from inside civilians.
⭕️ We have warned about this area many times.
⭕️ For your safety, you must move immediately south to the shelters in Al Mawasi.",21:28,"Old City of Gaza, Sabra, Tal al-Hawa, Western Zeitoun",https://www.facebook.com/IDFarabicAvichayAdraee/photos/%D8%B9%D8%A7%D8%AC%D9%84-%EF%B8%8F-%D8%A5%D9%84%D9%89-%D8%AC%D9%85%D9%8A%D8%B9-%D8%B3%D9%83%D8%A7%D9%86-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%A7%D8%AC%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%A8%D9%84%D8%AF%D8%A9-%D8%BA%D8%B2%D8%A9-%D8%A7%D9%84%D9%82%D8%AF%D9%8A%D9%85%D8%A9-%D9%88%D8%A7%D9%84%D8%B5%D8%A8%D8%B1%D8%A9-%D9%88%D8%AA%D9%84-%D8%A7/1220099509481654/,21:29,,,Al Mawasi,https://gazamaps.com/displacement/88,https://gazamaps.com/storage/displacement-maps/gaza/idf/VztfHxuXVKZoyvntBXAomvvCHBC5AbJiDmJobZm4.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/Zjhm7Aq2NnbxZOLJKuzVgeKMLmkyxzdtD1Rw4lRh.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/q9Nsm4S0ih6pmWYvKDZud7TTsKK1WcgJcRgj8I3r.jpg,"625, 626, 627, 628, 629, 633, 635, 639.1, 639.4, 640.2, 641, 642.1, 683.1, 684, 685",,"Old City of Gaza, Sabra, Tal al-Hawa, Western Zeitoun",Al Mawasi,5.43,0.0
2025-04-03,https://x.com/AvichayAdraee/status/1907696538073137411,"#عاجل ‼️ انذار خطير وعاجل الى سكان قطاع غزة المتواجدين في منطقة الشجاعية وأحياء الجديدة، التركمان، توسعة نفوذ والزيتون الشرقي

⭕️جيش الدفاع بصدد العمل بقوة شديدة في مناطقكم لتدمير البنية التحتية الإرهابية. 

⭕️من أجل سلامتكم عليكم اخلاء هذه المناطق فوراً والانتقال الى مراكز https://t.co/mIsd6v65Gf","A serious and urgent warning to the residents of the Gaza Strip who are in the Shuja'iyya area and the neighborhoods of Al-Jadida, Al-Turkman, Tasbeeh and Al-Zeitoun Al-Sharqi.

⭕️ The IDF is operating with great force in your areas to destroy the terrorist infrastructure.

⭕️ For your safety, you must evacuate these areas immediately and move to the known shelters in western Gaza City.",10:27,"Gaza Strip, Shuja'iyya, Al-Jadida, Al-Turkman, Tasbeeh, Al-Zeitoun Al-Sharqi",https://www.facebook.com/IDFarabicAvichayAdraee/photos/%D8%B9%D8%A7%D8%AC%D9%84-%EF%B8%8F-%D8%A7%D9%86%D8%B0%D8%A7%D8%B1-%D8%AE%D8%B7%D9%8A%D8%B1-%D9%88%D8%B9%D8%A7%D8%AC%D9%84-%D8%A7%D9%84%D9%89-%D8%B3%D9%83%D8%A7%D9%86-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%A7%D8%AC%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D9%85%D9%86%D8%B7%D9%82%D8%A9-%D8%A7%D9%84%D8%B4%D8%AC%D8%A7%D8%B9%D9%8A%D8%A9-%D9%88%D8%A3%D8%AD%D9%8A%D8%A7%D8%A1-%D8%A7%D9%84/1219672316191040/,10:28,,,western Gaza City,https://gazamaps.com/displacement/87,https://gazamaps.com/storage/displacement-maps/gaza/idf/IkH8u8zqNe5jfJiWrraaCrpGzD9Ey1T22cNbqoHI.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/iEkCRRplIURwKZLIjkWekNPyKeA4CoG5mm422gOc.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/8e6Lu9o0zEdtobw4jxQkISMp7l3fGE3hhw1BNviJ.jpg,"634, 731, 732, 733, 734, 735, 736, 737, 751.2, 887, 888, 890, 891, 892, 893",,"Gaza Strip, Shuja'iyya, Al-Jadida, Al-Turkman, Tasbeeh, Al-Zeitoun Al-Sharqi",western Gaza City,4.19,0.0
2025-04-02,https://x.com/AvichayAdraee/status/1907516426732052812,"#عاجل ‼️ إلى جميع سكان قطاع غزة المتواجدين في مناطق بيت حانون وجباليا والاحياء تل الزعتر، النور، الروضة، السلام، النهضة، التفاح، الزهور، الشيخ زايد، المنشية ومخيم جباليا - مع التركيز على مراكز الإيواء في هذه المناطق 🔴

🔴هذا انذار مسبق وأخير قبل الهجوم!🔴
⭕️تعود المنظمات https://t.co/Ph6bIDokFP","To all residents of the Gaza Strip in the areas of Beit Hanoun, Jabalia, and the neighborhoods of Tal al-Zaatar, al-Nour, al-Rawda, al-Salam, al-Nahda, al-Tuffah, al-Zuhur, Sheikh Zayed, al-Manshiya, and Jabalia camp - with a focus on the shelters in these areas 🔴

🔴 This is a preliminary and final warning before the attack! 🔴
⭕️ The terrorist organizations are again launching their rockets from among civilians.
⭕️ We have warned about this area many times.
⭕️ For your safety, you must move immediately west to the shelters in Gaza City.",22:32,"Beit Hanoun, Jabalia, Tal al-Zaatar, al-Nour, al-Rawda, al-Salam, al-Nahda, al-Tuffah, al-Zuhur, Sheikh Zayed, al-Manshiya, Jabalia camp",https://www.facebook.com/IDFarabicAvichayAdraee/posts/%D8%B9%D8%A7%D8%AC%D9%84-%EF%B8%8F-%D8%A5%D9%84%D9%89-%D8%AC%D9%85%D9%8A%D8%B9-%D8%B3%D9%83%D8%A7%D9%86-%D9%82%D8%B7%D8%A7%D8%B9-%D8%BA%D8%B2%D8%A9-%D8%A7%D9%84%D9%85%D8%AA%D9%88%D8%A7%D8%AC%D8%AF%D9%8A%D9%86-%D9%81%D9%8A-%D9%85%D9%86%D8%A7%D8%B7%D9%82-%D8%A8%D9%8A%D8%AA-%D8%AD%D8%A7%D9%86%D9%88%D9%86-%D9%88%D8%AC%D8%A8%D8%A7%D9%84%D9%8A%D8%A7-%D9%88%D8%A7%D9%84%D8%A7%D8%AD%D9%8A%D8%A7%D8%A1-%D8%AA%D9%84-/1219263679565237/,22:33,,,Gaza City,https://gazamaps.com/displacement/86,https://gazamaps.com/storage/displacement-maps/gaza/idf/61QIPQkhopQMcXqZxWAmi3dE2Ux1gTBJAeAWjZV7.jpg,https://gazamaps.com/storage/displacement-maps/gaza/full/N86SoNxei7joPuoupiaHIpFOPsisj0aZaTT7pani.jpg,https://gazamaps.com/storage/displacement-maps/gaza/zoom/ul5K0QuwhbgAXmnNcoFyDd1Urs7i9pHFOfT0wZ0w.jpg,"578, 754, 755, 756, 1768, 1770, 1771, 1772, 1782, 1783, 1784, 1785, 1794, 1808, 1809",,"Beit Hanoun, Jabalia, Tal al-Zaatar, al-Nour, al-Rawda, al-Salam, al-Nahda, al-Tuffah, al-Zuhur, Sheikh Zayed, al-Manshiya, Jabalia camp",Gaza City,6.18,0.0
